sale_id,order_date,salesman_name,salesman_area,salesman_team,outlet_name,outlet_type,outlet_segment,city,province,region,product_name,brand,category,unit,cost_price,quantity,unit_price,discount,total_amount
TRX-006107,2024-09-27,Citra Dewi,Surabaya,Tim B,Transmart Jakarta,Hypermarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Energen Coklat,Mayora,Sereal,karton,70000,2,92000,5,174800.0
TRX-018330,2024-03-05,Eko Wahyudi,Semarang,Tim C,Carrefour Semarang,Hypermarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Milo Activ,Nestle,Minuman,karton,92000,36,120000,20,3456000.0
TRX-035832,2024-06-03,Ahmad Fauzi,Jakarta,Tim A,Lottemart Medan,Hypermarket,Modern Trade,Denpasar,Bali,Bali,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,38,98000,5,3537800.0
TRX-066627,2024-08-25,Eko Wahyudi,Semarang,Tim C,Giant Surabaya,Supermarket,Modern Trade,Tangerang,Banten,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,48,115000,20,4416000.0
TRX-045495,2024-10-27,Kartika Sari,Jakarta,Tim C,Warung Bu Dewi,Warung,General Trade,Bogor,Jawa Barat,Jawa,Chitato Sapi Panggang,Indofood,Snack,karton,55000,24,75000,2.5,1755000.0
TRX-014926,2024-03-25,Maya Anggraini,Surabaya,Tim B,Warung Pak Bejo,Warung,General Trade,Bandung,Jawa Barat,Jawa,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,19,78000,0,1482000.0
TRX-091900,2024-05-12,Kartika Sari,Jakarta,Tim C,Toko Berkah,Toko Kelontong,General Trade,Jakarta,DKI Jakarta,Jawa,Pantene Shampoo,P&G,Personal Care,lusin,125000,32,165000,15,4488000.0
TRX-071115,2024-01-20,Budi Santoso,Bandung,Tim A,Toko Berkah,Toko Kelontong,General Trade,Denpasar,Bali,Bali,Pepsodent 190g,Unilever,Personal Care,lusin,110000,47,145000,10,6133500.0
TRX-094992,14-04-2024,Citra Dewi,Surabaya,Tim B,Transmart Jakarta,Hypermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,21,78000,0,1638000
TRX-046685,2024-10-11,Olivia Tan,Semarang,Tim A,Transmart Jakarta,Hypermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Good Day Coffee,Santos Jaya,Kopi,karton,67000,21,88000,2.5,1801800.0
TRX-063147,2024-10-07,Dian Pratama,Medan,Tim B,Superindo Bandung,Supermarket,Modern Trade,Denpasar,Bali,Bali,Pepsodent 190g,Unilever,Personal Care,lusin,110000,15,145000,20,1740000.0
TRX-022934,2024-06-26,Joko Widodo,Semarang,Tim B,Lottemart Medan,Hypermarket,Modern Trade,Denpasar,Bali,Bali,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,33,78000,15,2187900.0
TRX-023343,2024-01-16,Nanda Putra,Medan,Tim C,Toko Berkah,Toko Kelontong,General Trade,Palembang,Sumatera Selatan,Sumatera,Pepsodent 190g,Unilever,Personal Care,lusin,110000,32,145000,0,4640000.0
TRX-050798,2024-08-30,Nanda Putra,Medan,Tim C,Toko Sejahtera,Toko Kelontong,General Trade,Bandung,Jawa Barat,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,31,115000,0,3565000.0
TRX-034442,2024-06-01,Dian Pratama,Medan,Tim B,Superindo Bandung,Supermarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,43,78000,15,2850900.0
TRX-033658,2024-01-22,Nanda Putra,Medan,Tim C,Transmart Jakarta,Hypermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,4,78000,5,296400.0
TRX-090147,2024-07-12,Citra Dewi,Surabaya,Tim B,Indomaret Tangerang,Minimarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Rinso Anti Noda,Unilever,Deterjen,karton,72000,6,95000,0,570000.0
TRX-096719,2024-09-06,Eko Wahyudi,Semarang,Tim C,Warung Bu Siti,Warung,General Trade,Surabaya,Jawa Timur,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,29,Rp115.000,0,Rp3.335.000
TRX-002506,2024-11-17,Nanda Putra,Medan,Tim C,Giant Surabaya,Supermarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,28,95000,5,2527000.0
TRX-063033,2024-09-03,Lukman Hakim,Bandung,Tim A,Indomaret Depok,Minimarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,26,72000,5,1778400.0
TRX-072271,2024-05-31,Dian Pratama,Medan,Tim B,Warung Bu Dewi,Warung,General Trade,Surabaya,Jawa Timur,Jawa,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,21,95000,15,1695750.0
TRX-044704,2024-06-27,Budi Santoso,Bandung,Tim A,Hypermart Surabaya,Hypermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,5,78000,5,370500.0
TRX-028684,2024-05-21,Eko Wahyudi,Semarang,Tim C,Toko Makmur,Toko Kelontong,General Trade,Jakarta,DKI Jakarta,Jawa,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,35,78000,15,2320500.0
TRX-037323,2024-02-08,Indah Lestari,Medan,Tim A,Lottemart Medan,Hypermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Pepsodent 190g,Unilever,Personal Care,lusin,110000,14,145000,0,2030000.0
TRX-084905,2024-08-19,Maya Anggraini,Surabaya,Tim B,Toko Maju Jaya,Toko Kelontong,General Trade,Denpasar,Bali,Bali,Pepsodent 190g,Unilever,Personal Care,lusin,110000,49,145000,0,7105000.0
TRX-070182,2024-06-08,Indah Lestari,Medan,Tim A,Lottemart Medan,Hypermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Rinso Anti Noda,Unilever,Deterjen,karton,72000,4,95000,0,380000.0
TRX-050811,2024-08-25,Nanda Putra,Medan,Tim C,Superindo Medan,Supermarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Indomie Rebus,Indofood,Mie Instan,karton,62000,29,82000,15,2021300.0
TRX-018947,2024-05-08,Olivia Tan,Semarang,Tim A,Lottemart Medan,Hypermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Pocari Sweat,Otsuka,Minuman,karton,82000,33,108000,0,3564000.0
TRX-056378,2024-06-07,Indah Lestari,Medan,Tim A,Hypermart Surabaya,Hypermarket,Modern Trade,Denpasar,Bali,Bali,Teh Botol Sosro,Sosro,Minuman,karton,54000,48,72000,0,3456000.0
TRX-020107,2024-03-29,Dian Pratama,Medan,Tim B,Warung Bu Siti,Warung,General Trade,Medan,Sumatera Utara,Sumatera,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,4,78000,0,312000.0
TRX-003623,2024-10-11,Lukman Hakim,Bandung,Tim A,Lottemart Medan,Hypermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,21,115000,5,2294250.0
TRX-067747,2024-07-06,Joko Widodo,Semarang,Tim B,Toko Makmur,Toko Kelontong,General Trade,Medan,Sumatera Utara,Sumatera,Teh Botol Sosro,Sosro,Minuman,karton,54000,32,72000,0,2304000.0
TRX-064207,2024-03-07,Budi Santoso,Bandung,Tim A,Warung Bu Dewi,Warung,General Trade,Surabaya,Jawa Timur,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,19,115000,0,2185000.0
TRX-032676,2024-09-17,Lukman Hakim,Bandung,Tim A,Toko Maju Jaya,Toko Kelontong,General Trade,Surabaya,Jawa Timur,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,7,115000,5,764750.0
TRX-017032,2024-08-18,Gita Permata,Bandung,Tim B,Toko Berkah,Toko Kelontong,General Trade,Tangerang,Banten,Jawa,Rinso Anti Noda,Unilever,Deterjen,karton,72000,12,95000,0,1140000.0
TRX-032057,2024-11-16,Joko Widodo,Semarang,Tim B,Superindo Medan,Supermarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Rinso Anti Noda,Unilever,Deterjen,karton,72000,33,95000,0,3135000.0
TRX-069248,2024-07-11,Ahmad Fauzi,Jakarta,Tim A,Indomaret Depok,Minimarket,Modern Trade,Bogor,Jawa Barat,Jawa,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,8,95000,20,608000.0
TRX-024259,2024-04-10,Nanda Putra,Medan,Tim C,Carrefour Semarang,Hypermarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Pepsodent 190g,Unilever,Personal Care,lusin,110000,14,145000,0,2030000.0
TRX-053895,2024-08-22,Indah Lestari,Medan,Tim A,Hypermart Surabaya,Hypermarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,45,115000,5,4916250.0
TRX-015911,2024-10-03,Olivia Tan,Semarang,Tim A,Toko Makmur,Toko Kelontong,General Trade,Bogor,Jawa Barat,Jawa,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,45,78000,20,2808000.0
TRX-040016,2024-01-22,Hendra Kusuma,Surabaya,Tim C,Superindo Bandung,Supermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Oreo Original,Nabisco,Snack,karton,50000,28,68000,5,1808800.0
TRX-087844,2024-12-20,Nanda Putra,Medan,Tim C,Lotte Mart Bandung,Hypermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Teh Botol Sosro,Sosro,Minuman,karton,54000,18,72000,20,1036800.0
TRX-086408,2024-04-10,Budi Santoso,Bandung,Tim A,Hypermart Surabaya,Hypermarket,Modern Trade,Denpasar,Bali,Bali,Teh Botol Sosro,Sosro,Minuman,karton,54000,6,72000,0,432000.0
TRX-042333,2024-01-14,Ahmad Fauzi,Jakarta,Tim A,Warung Pak Eko,Warung,General Trade,Denpasar,Bali,Bali,Pepsodent 190g,Unilever,Personal Care,lusin,110000,7,145000,5,964250.0
TRX-095530,2024-06-24,Ahmad Fauzi,Jakarta,Tim A,Indomaret Tangerang,Minimarket,Modern Trade,Denpasar,Bali,Bali,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,15,Rp72.000,0,Rp1.080.000
TRX-083480,2024-04-29,Dian Pratama,Medan,Tim B,Carrefour Semarang,Hypermarket,Modern Trade,Denpasar,Bali,Bali,Aqua 600ml,Danone,Minuman,karton,48000,29,65000,15,1602250.0
TRX-095512,2024-04-10,Maya Anggraini,Surabaya,Tim B,Warung Bu Dewi,Warung,General Trade,Semarang,Jawa Tengah,Jawa,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,5,Rp72.000,0,Rp360.000
TRX-076335,2024-09-17,Kartika Sari,Jakarta,Tim C,Toko Sejahtera,Toko Kelontong,General Trade,Makassar,Sulawesi Selatan,Sulawesi,Aqua 600ml,Danone,Minuman,karton,48000,26,65000,2.5,1647750.0
TRX-079152,2024-03-25,Ahmad Fauzi,Jakarta,Tim A,Superindo Bandung,Supermarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Pocari Sweat,Otsuka,Minuman,karton,82000,4,108000,20,345600.0
TRX-072417,2024-09-11,Hendra Kusuma,Surabaya,Tim C,Alfamart Bekasi,Minimarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,39,78000,10,2737800.0
TRX-092355,2024-02-24,Gita Permata,Bandung,Tim B,Toko Berkah,Toko Kelontong,General Trade,Tangerang,Banten,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,18,78000,10,1263600.0
TRX-032184,2024-03-01,Nanda Putra,Medan,Tim C,Giant Surabaya,Supermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Teh Botol Sosro,Sosro,Minuman,karton,54000,38,72000,15,2325600.0
TRX-086423,2024-05-05,Lukman Hakim,Bandung,Tim A,Indomaret Tangerang,Minimarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,14,115000,0,1610000.0
TRX-039792,2024-05-21,Olivia Tan,Semarang,Tim A,Warung Bu Siti,Warung,General Trade,Tangerang,Banten,Jawa,Molto Ultra,Unilever,Deterjen,karton,66000,33,88000,5,2758800.0
TRX-071391,2024-03-27,Eko Wahyudi,Semarang,Tim C,Warung Bu Dewi,Warung,General Trade,Tangerang,Banten,Jawa,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,42,78000,5,3112200.0
TRX-054218,2024-07-22,Nanda Putra,Medan,Tim C,Superindo Bandung,Supermarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Pantene Shampoo,P&G,Personal Care,lusin,125000,31,165000,5,4859250.0
TRX-070425,2024-09-17,Gita Permata,Bandung,Tim B,Toko Maju Jaya,Toko Kelontong,General Trade,Denpasar,Bali,Bali,Pocari Sweat,Otsuka,Minuman,karton,82000,1,108000,0,108000.0
TRX-016640,2024-03-17,Hendra Kusuma,Surabaya,Tim C,Toko Sejahtera,Toko Kelontong,General Trade,Surabaya,Jawa Timur,Jawa,Oreo Original,Nabisco,Snack,karton,50000,13,68000,5,839800.0
TRX-082953,2024-04-24,Ahmad Fauzi,Jakarta,Tim A,Alfamart Bogor,Minimarket,Modern Trade,Bogor,Jawa Barat,Jawa,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,5,72000,15,306000.0
TRX-005226,2024-05-29,Ahmad Fauzi,Jakarta,Tim A,Alfamart Bekasi,Minimarket,Modern Trade,Bandung,Jawa Barat,Jawa,Pocari Sweat,Otsuka,Minuman,karton,82000,15,108000,5,1539000.0
TRX-075033,2024-03-16,Gita Permata,Bandung,Tim B,Superindo Bandung,Supermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Pocari Sweat,Otsuka,Minuman,karton,82000,47,108000,10,4568400.0
TRX-098808,2024-10-16,Dian Pratama,Medan,Tim B,Alfamart Bogor,Minimarket,Modern Trade,Bandung,Jawa Barat,Jawa,Energen Coklat,Mayora,Sereal,karton,70000,,,,
TRX-020491,2024-02-22,Dian Pratama,Medan,Tim B,Warung Bu Siti,Warung,General Trade,Surabaya,Jawa Timur,Jawa,Oreo Original,Nabisco,Snack,karton,50000,38,68000,15,2196400.0
TRX-091193,2024-12-11,Hendra Kusuma,Surabaya,Tim C,Indomaret Tangerang,Minimarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Chitato Sapi Panggang,Indofood,Snack,karton,55000,12,75000,0,900000.0
TRX-077461,2024-11-10,Citra Dewi,Surabaya,Tim B,Alfamart Bekasi,Minimarket,Modern Trade,Tangerang,Banten,Jawa,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,9,98000,2.5,859950.0
TRX-029989,2024-01-19,Hendra Kusuma,Surabaya,Tim C,Warung Pak Bejo,Warung,General Trade,Semarang,Jawa Tengah,Jawa,Rinso Anti Noda,Unilever,Deterjen,karton,72000,15,95000,0,1425000.0
TRX-016240,2024-11-06,Fajar Nugroho,Jakarta,Tim A,Giant Surabaya,Supermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Rinso Anti Noda,Unilever,Deterjen,karton,72000,43,95000,0,4085000.0
TRX-072974,2024-07-20,Ahmad Fauzi,Jakarta,Tim A,Warung Pak Eko,Warung,General Trade,Bandung,Jawa Barat,Jawa,Pocari Sweat,Otsuka,Minuman,karton,82000,14,108000,0,1512000.0
TRX-067967,2024-08-28,Kartika Sari,Jakarta,Tim C,Toko Sejahtera,Toko Kelontong,General Trade,Jakarta,DKI Jakarta,Jawa,Molto Ultra,Unilever,Deterjen,karton,66000,14,88000,0,1232000.0
TRX-009308,2024-06-25,Eko Wahyudi,Semarang,Tim C,Warung Bu Dewi,Warung,General Trade,Medan,Sumatera Utara,Sumatera,Molto Ultra,Unilever,Deterjen,karton,66000,47,88000,15,3515600.0
TRX-068330,2024-10-30,Eko Wahyudi,Semarang,Tim C,Transmart Jakarta,Hypermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Pantene Shampoo,P&G,Personal Care,lusin,125000,8,165000,5,1254000.0
TRX-011619,2024-08-21,Olivia Tan,Semarang,Tim A,Lotte Mart Bandung,Hypermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Aqua 600ml,Danone,Minuman,karton,48000,15,65000,10,877500.0
TRX-062224,2024-11-29,Maya Anggraini,Surabaya,Tim B,Superindo Medan,Supermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Milo Activ,Nestle,Minuman,karton,92000,42,120000,0,5040000.0
TRX-041663,2024-01-31,Joko Widodo,Semarang,Tim B,Carrefour Semarang,Hypermarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Pepsodent 190g,Unilever,Personal Care,lusin,110000,48,145000,10,6264000.0
TRX-000577,2024-08-19,Maya Anggraini,Surabaya,Tim B,Toko Makmur,Toko Kelontong,General Trade,Surabaya,Jawa Timur,Jawa,Milo Activ,Nestle,Minuman,karton,92000,5,120000,0,600000.0
TRX-065347,2024-12-16,Ahmad Fauzi,Jakarta,Tim A,Transmart Jakarta,Hypermarket,Modern Trade,Tangerang,Banten,Jawa,Good Day Coffee,Santos Jaya,Kopi,karton,67000,16,88000,2.5,1372800.0
TRX-083277,2024-08-10,Budi Santoso,Bandung,Tim A,Hypermart Surabaya,Hypermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Rinso Anti Noda,Unilever,Deterjen,karton,72000,14,95000,0,1330000.0
TRX-053333,2024-10-07,Dian Pratama,Medan,Tim B,Warung Bu Siti,Warung,General Trade,Medan,Sumatera Utara,Sumatera,Indomie Goreng,Indofood,Mie Instan,karton,65000,45,85000,0,3825000.0
TRX-008793,2024-07-14,Kartika Sari,Jakarta,Tim C,Alfamart Bekasi,Minimarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Pantene Shampoo,P&G,Personal Care,lusin,125000,31,165000,0,5115000.0
TRX-070806,2024-08-18,Eko Wahyudi,Semarang,Tim C,Transmart Jakarta,Hypermarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,35,115000,20,3220000.0
TRX-020443,2024-08-29,Eko Wahyudi,Semarang,Tim C,Warung Pak Bejo,Warung,General Trade,Tangerang,Banten,Jawa,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,17,98000,20,1332800.0
TRX-057073,2024-03-04,Lukman Hakim,Bandung,Tim A,Hypermart Surabaya,Hypermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,3,78000,5,222300.0
TRX-074529,2024-11-17,Kartika Sari,Jakarta,Tim C,Superindo Medan,Supermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Indomie Goreng,Indofood,Mie Instan,karton,65000,32,85000,0,2720000.0
TRX-029289,2024-10-17,Fajar Nugroho,Jakarta,Tim A,Indomaret Tangerang,Minimarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,9,78000,0,702000.0
TRX-015638,2024-11-01,Olivia Tan,Semarang,Tim A,Transmart Jakarta,Hypermarket,Modern Trade,Tangerang,Banten,Jawa,Indomie Rebus,Indofood,Mie Instan,karton,62000,3,82000,20,196800.0
TRX-034298,2024-07-11,Kartika Sari,Jakarta,Tim C,Lotte Mart Bandung,Hypermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Pepsodent 190g,Unilever,Personal Care,lusin,110000,35,145000,0,5075000.0
TRX-094783,05-01-2024,Nanda Putra,Medan,Tim C,Superindo Medan,Supermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Indomie Rebus,Indofood,Mie Instan,karton,62000,24,82000,0,1968000
TRX-076909,2024-05-27,Indah Lestari,Medan,Tim A,Lotte Mart Bandung,Hypermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Molto Ultra,Unilever,Deterjen,karton,66000,23,88000,15,1720400.0
TRX-000305,2024-06-04,Nanda Putra,Medan,Tim C,Warung Bu Siti,Warung,General Trade,Surabaya,Jawa Timur,Jawa,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,11,72000,0,792000.0
TRX-016401,2024-10-30,Citra Dewi,Surabaya,Tim B,Lotte Mart Bandung,Hypermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,48,78000,0,3744000.0
TRX-003205,2024-11-14,Indah Lestari,Medan,Tim A,Toko Berkah,Toko Kelontong,General Trade,Tangerang,Banten,Jawa,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,37,95000,10,3163500.0
TRX-074862,2024-11-23,Olivia Tan,Semarang,Tim A,Lottemart Medan,Hypermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Teh Botol Sosro,Sosro,Minuman,karton,54000,41,72000,0,2952000.0
TRX-018049,2024-07-08,Kartika Sari,Jakarta,Tim C,Warung Pak Eko,Warung,General Trade,Medan,Sumatera Utara,Sumatera,Pocari Sweat,Otsuka,Minuman,karton,82000,35,108000,0,3780000.0
TRX-077321,2024-02-13,Gita Permata,Bandung,Tim B,Warung Bu Siti,Warung,General Trade,Denpasar,Bali,Bali,Pocari Sweat,Otsuka,Minuman,karton,82000,6,108000,0,648000.0
TRX-098464,2024-12-20,Dian Pratama,Medan,Tim B,Hypermart Surabaya,Hypermarket,Modern Trade,Tangerang,Banten,Jawa,Pantene Shampoo,P&G,Personal Care,lusin,125000,,,,
TRX-078319,2024-04-23,Fajar Nugroho,Jakarta,Tim A,Carrefour Semarang,Hypermarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Pepsodent 190g,Unilever,Personal Care,lusin,110000,41,145000,0,5945000.0
TRX-054938,2024-03-25,Olivia Tan,Semarang,Tim A,Superindo Medan,Supermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Molto Ultra,Unilever,Deterjen,karton,66000,41,88000,5,3427600.0
TRX-056720,2024-02-23,Kartika Sari,Jakarta,Tim C,Toko Berkah,Toko Kelontong,General Trade,Medan,Sumatera Utara,Sumatera,Pocari Sweat,Otsuka,Minuman,karton,82000,8,108000,10,777600.0
TRX-040696,2024-04-12,Budi Santoso,Bandung,Tim A,Superindo Bandung,Supermarket,Modern Trade,Tangerang,Banten,Jawa,Pocari Sweat,Otsuka,Minuman,karton,82000,9,108000,20,777600.0
TRX-091123,2024-12-03,Dian Pratama,Medan,Tim B,Indomaret Tangerang,Minimarket,Modern Trade,Denpasar,Bali,Bali,Good Day Coffee,Santos Jaya,Kopi,karton,67000,18,88000,15,1346400.0
TRX-028777,2024-07-22,Fajar Nugroho,Jakarta,Tim A,Indomaret Depok,Minimarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Oreo Original,Nabisco,Snack,karton,50000,36,68000,10,2203200.0
TRX-026064,2024-05-30,Dian Pratama,Medan,Tim B,Transmart Jakarta,Hypermarket,Modern Trade,Tangerang,Banten,Jawa,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,8,98000,10,705600.0
TRX-025935,2024-03-26,Lukman Hakim,Bandung,Tim A,Lotte Mart Bandung,Hypermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Milo Activ,Nestle,Minuman,karton,92000,23,120000,10,2484000.0
TRX-058828,2024-07-05,Eko Wahyudi,Semarang,Tim C,Hypermart Surabaya,Hypermarket,Modern Trade,Denpasar,Bali,Bali,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,1,72000,10,64800.0
TRX-000261,2024-07-09,Nanda Putra,Medan,Tim C,Toko Berkah,Toko Kelontong,General Trade,Makassar,Sulawesi Selatan,Sulawesi,Indomie Rebus,Indofood,Mie Instan,karton,62000,36,82000,0,2952000.0
TRX-087602,2024-04-20,Ahmad Fauzi,Jakarta,Tim A,Warung Pak Bejo,Warung,General Trade,Denpasar,Bali,Bali,Indomie Goreng,Indofood,Mie Instan,karton,65000,2,85000,10,153000.0
TRX-060672,2024-09-12,Fajar Nugroho,Jakarta,Tim A,Alfamart Bekasi,Minimarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Aqua 600ml,Danone,Minuman,karton,48000,24,65000,15,1326000.0
TRX-096495,2024-08-08,Budi Santoso,Bandung,Tim A,Alfamart Bogor,Minimarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,50,Rp78.000,0,Rp3.900.000
TRX-092230,2024-02-11,Maya Anggraini,Surabaya,Tim B,Superindo Medan,Supermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Oreo Original,Nabisco,Snack,karton,50000,17,68000,20,924800.0
TRX-055890,2024-05-05,Nanda Putra,Medan,Tim C,Warung Pak Bejo,Warung,General Trade,Semarang,Jawa Tengah,Jawa,Pantene Shampoo,P&G,Personal Care,lusin,125000,50,165000,15,7012500.0
TRX-033074,2024-11-18,Hendra Kusuma,Surabaya,Tim C,Superindo Medan,Supermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Aqua 600ml,Danone,Minuman,karton,48000,48,65000,15,2652000.0
TRX-080387,2024-06-08,Gita Permata,Bandung,Tim B,Toko Makmur,Toko Kelontong,General Trade,Denpasar,Bali,Bali,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,13,78000,0,1014000.0
TRX-037145,2024-08-23,Joko Widodo,Semarang,Tim B,Superindo Bandung,Supermarket,Modern Trade,Tangerang,Banten,Jawa,Oreo Original,Nabisco,Snack,karton,50000,36,68000,5,2325600.0
TRX-089323,2024-05-04,Maya Anggraini,Surabaya,Tim B,Toko Berkah,Toko Kelontong,General Trade,Palembang,Sumatera Selatan,Sumatera,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,27,78000,0,2106000.0
TRX-078862,2024-03-04,Kartika Sari,Jakarta,Tim C,Indomaret Tangerang,Minimarket,Modern Trade,Bogor,Jawa Barat,Jawa,Teh Botol Sosro,Sosro,Minuman,karton,54000,33,72000,20,1900800.0
TRX-092263,2024-09-11,Budi Santoso,Bandung,Tim A,Warung Bu Siti,Warung,General Trade,Medan,Sumatera Utara,Sumatera,Aqua 600ml,Danone,Minuman,karton,48000,21,65000,10,1228500.0
TRX-002199,2024-12-31,Olivia Tan,Semarang,Tim A,Indomaret Tangerang,Minimarket,Modern Trade,Bogor,Jawa Barat,Jawa,Pocari Sweat,Otsuka,Minuman,karton,82000,19,108000,2.5,2000700.0
TRX-090885,2024-01-28,Lukman Hakim,Bandung,Tim A,Carrefour Semarang,Hypermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,37,78000,10,2597400.0
TRX-038529,2024-02-18,Indah Lestari,Medan,Tim A,Toko Makmur,Toko Kelontong,General Trade,Semarang,Jawa Tengah,Jawa,Aqua 600ml,Danone,Minuman,karton,48000,39,65000,0,2535000.0
TRX-019291,2024-12-27,Nanda Putra,Medan,Tim C,Indomaret Tangerang,Minimarket,Modern Trade,Bandung,Jawa Barat,Jawa,Rinso Anti Noda,Unilever,Deterjen,karton,72000,40,95000,0,3800000.0
TRX-037676,2024-10-22,Kartika Sari,Jakarta,Tim C,Hypermart Surabaya,Hypermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Energen Coklat,Mayora,Sereal,karton,70000,12,92000,0,1104000.0
TRX-022092,2024-08-29,Lukman Hakim,Bandung,Tim A,Superindo Bandung,Supermarket,Modern Trade,Tangerang,Banten,Jawa,Oreo Original,Nabisco,Snack,karton,50000,16,68000,20,870400.0
